video_id,comment_text,text_cleaned,text_removal,text_normalized,text_manual_replaced,text_tokenize,label
video1,Terus memberikan ilmu buat kita dok semoga berkah aamiin,terus memberikan ilmu buat kita dok semoga berkah aamiin,terus beri ilmu buat dok moga berkah aamiin,terus beri ilmu buat dok moga berkah amin,terus beri ilmu buat dok semoga berkah amin,"['terus', 'beri', 'ilmu', 'buat', 'dok', 'semoga', 'berkah', 'amin']",1
video1,"Kok baru sekarang,gak dr dulu?",kok baru sekarang gak dr dulu,kok baru sekarang gak dr dulu,kok baru sekarang enggak dari dulu,kok baru sekarang enggak dari dulu,"['kok', 'baru', 'sekarang', 'enggak', 'dari', 'dulu']",-1
video1,"POKOKNYA CAER LAH.,... POKOK E ORA URUS... SING PENTING CAER....",pokoknya caer lah pokok e ora urus sing penting caer,pokok caer lah pokok e ora urus sing penting caer,pokok caer lah pokok e ora urus sing penting caer,pokok caer lah pokok e ora urus sing penting caer,"['pokok', 'caer', 'lah', 'pokok', 'e', 'ora', 'urus', 'sing', 'penting', 'caer']",-1
video1,BPOM APA GUNANYA ?? OBAT BEREDAR BEBAS... BEGITU ADA JATUH KORBAN BARU BLINGSATAN... MANA NIH PERLINDUNGAN TERHADAP KONSUMEN ??? HANYA ISAPAN JEMPOL AJA..,bpom apa gunanya obat beredar bebas begitu ada jatuh korban baru blingsatan mana nih perlindungan terhadap konsumen hanya isapan jempol aja,bpom apa obat edar bebas ada jatuh korban baru blingsatan mana nih lindung hadap konsumen isap jempol aja,bpom apa obat edar bebas ada jatuh korban baru blingsatan mana ini lindung hadap konsumen isap jempol saja,bpom apa obat edar bebas ada jatuh korban baru blingsatan mana ini lindung hadap konsumen isap jempol saja,"['bpom', 'apa', 'obat', 'edar', 'bebas', 'ada', 'jatuh', 'korban', 'baru', 'blingsatan', 'mana', 'ini', 'lindung', 'hadap', 'konsumen', 'isap', 'jempol', 'saja']",-1
video3,"ujungnya tiap mau obat batuk,demam,flu mesti konsul dl ke dokter",ujungnya tiap mau obat batuk demam flu mesti konsul dl ke dokter,ujung tiap mau obat batuk demam flu mesti konsul dl dokter,ujung tiap mau obat batuk demam flu mesti konsultasi dulu dokter,ujung tiap mau obat batuk demam flu mesti konsultasi dulu dokter,"['ujung', 'tiap', 'mau', 'obat', 'batuk', 'demam', 'flu', 'mesti', 'konsultasi', 'dulu', 'dokter']",0
video1,Trimksih dok,trimksih dok,trimksih dok,trimksih dok,trimksih dok,"['trimksih', 'dok']",1
video1,"Dokter  hufagrip ini aman nggak buat anak,  soalnya naak says Lagi batuk flu  Dan pilek,,",dokter hufagrip ini aman nggak buat anak soalnya naak says lagi batuk flu dan pilek,dokter hufagrip aman buat anak soal naak says batuk flu pilek,dokter hufagrip aman buat anak soal naak says batuk flu pilek,dokter hufagrip aman buat anak soal naak says batuk flu pilek,"['dokter', 'hufagrip', 'aman', 'buat', 'anak', 'soal', 'naak', 'says', 'batuk', 'flu', 'pilek']",0
video1,"Saya seneng denger penjelasan dokter  richard, selalu pakek data. Terimakasih dokter sudah kasih kita emak emak saran🥰",saya seneng denger penjelasan dokter richard selalu pakek data terimakasih dokter sudah kasih kita emak emak saran,neng denger jelas dokter richard selalu pakek data terimakasih dokter kasih emak emak saran,neng dengar jelas dokter richard selalu pakai data terimakasih dokter kasih emak emak saran,neng dengar jelas dokter richard selalu pakai data terimakasih dokter kasih emak emak saran,"['neng', 'dengar', 'jelas', 'dokter', 'richard', 'selalu', 'pakai', 'data', 'terimakasih', 'dokter', 'kasih', 'emak', 'emak', 'saran']",1
video3,"Saya juga punya anak laki umur 7 tahun 4 bulan,
waktu dia demam dulu saat balita dikasih Sanmol.
Sanmol termasuk parasetamol yg aman ga ya?",saya juga punya anak laki umur tahun bulan waktu dia demam dulu saat balita dikasih sanmol sanmol termasuk parasetamol yg aman ga ya,juga punya anak laki umur tahun bulan waktu demam dulu balita kasih sanmol sanmol masuk parasetamol yg aman ga,juga punya anak laki umur tahun bulan waktu demam dulu balita kasih sanmol sanmol masuk parasetamol yang aman enggak,juga punya anak laki umur tahun bulan waktu demam dulu balita kasih sanmol sanmol masuk parasetamol yang aman enggak,"['juga', 'punya', 'anak', 'laki', 'umur', 'tahun', 'bulan', 'waktu', 'demam', 'dulu', 'balita', 'kasih', 'sanmol', 'sanmol', 'masuk', 'parasetamol', 'yang', 'aman', 'enggak']",0
video1,"Dok.. 
Dokter sprti nya bicaranya terlalu cepat.. 🙏🙏 ma'af ya..",dok dokter sprti nya bicaranya terlalu cepat ma af ya,dok dokter sprti nya bicara terlalu cepat ma af,dok dokter seperti nya bicara terlalu cepat sama af,dok dokter seperti nya bicara terlalu cepat sama af,"['dok', 'dokter', 'seperti', 'nya', 'bicara', 'terlalu', 'cepat', 'sama', 'af']",0
video1,Sirup Paracetamol aman-aman aja. Hooaaammm 🥱🥱🥱👍,sirup paracetamol aman aman aja hooaaammm,sirup paracetamol aman aman aja hooaaammm,sirup paracetamol aman aman saja hooaaammm,sirup paracetamol aman aman saja hooaaammm,"['sirup', 'paracetamol', 'aman', 'aman', 'saja', 'hooaaammm']",1
video1,"Curiga saya dari Vaksin kemarin dok,",curiga saya dari vaksin kemarin dok,curiga dari vaksin kemarin dok,curiga dari vaksin kemarin dok,curiga dari vaksin kemarin dok,"['curiga', 'dari', 'vaksin', 'kemarin', 'dok']",-1
video2,"ank sy semalam pns sy tetap ksh tempra dok ,drpd ank step mending di ksh deh krn udah bertahun² ank pakai tempra sehat² aj",ank sy semalam pns sy tetap ksh tempra dok drpd ank step mending di ksh deh krn udah bertahun  ank pakai tempra sehat  aj,ank sy malam pns sy tetap ksh tempra dok drpd ank step mending ksh deh krn udah tahun ank pakai tempra sehat aj,anak saya malam pns saya tetap kasih tempra dok daripada anak step lebih baik kasih deh karena sudah tahun anak pakai tempra sehat saja,anak aku malam pns aku tetap kasih tempra dok daripada anak step lebih baik kasih deh karena sudah tahun anak pakai tempra sehat saja,"['anak', 'aku', 'malam', 'pns', 'aku', 'tetap', 'kasih', 'tempra', 'dok', 'daripada', 'anak', 'step', 'lebih', 'baik', 'kasih', 'deh', 'karena', 'sudah', 'tahun', 'anak', 'pakai', 'tempra', 'sehat', 'saja']",1
video3,Hari ini ke apotik.coba beli obat buat bapil anak.emang anak2 lagi bapil sekarang.yg sirup g ada semua.minta yg tablet g d kasih juga.harus pakai resep dokter.akhirnya ya ke dokter dpt obat puyer dr dokter.bayarnya lebih mahal dr biasanya beli obat apotik.hehehe,hari ini ke apotik coba beli obat buat bapil anak emang anak lagi bapil sekarang yg sirup g ada semua minta yg tablet g d kasih juga harus pakai resep dokter akhirnya ya ke dokter dpt obat puyer dr dokter bayarnya lebih mahal dr biasanya beli obat apotik hehehe,hari ke apotik coba beli obat buat bapil anak emang anak bapil sekarang yg sirup g semua minta yg tablet g d kasih harus pakai resep dokter akhir ke dokter dpt obat puyer dr dokter bayar lebih mahal dr biasa beli obat apotik hehehe,hari ke apotik coba beli obat buat bapil anak memang anak bapil sekarang yang sirup enggak semua meminta yang tablet enggak di kasih harus pakai resep dokter akhir ke dokter dapat obat puyer dari dokter bayar lebih mahal dari biasa beli obat apotik hehehe,hari ke apotik coba beli obat buat bapil anak memang anak bapil sekarang yang sirup enggak semua meminta yang tablet enggak di kasih harus pakai resep dokter akhir ke dokter dapat obat puyer dari dokter bayar lebih mahal dari biasa beli obat apotik hehehe,"['hari', 'ke', 'apotik', 'coba', 'beli', 'obat', 'buat', 'bapil', 'anak', 'memang', 'anak', 'bapil', 'sekarang', 'yang', 'sirup', 'enggak', 'semua', 'meminta', 'yang', 'tablet', 'enggak', 'di', 'kasih', 'harus', 'pakai', 'resep', 'dokter', 'akhir', 'ke', 'dokter', 'dapat', 'obat', 'puyer', 'dari', 'dokter', 'bayar', 'lebih', 'mahal', 'dari', 'biasa', 'beli', 'obat', 'apotik', 'hehehe']",-1
video1,"Saya Medrep (marketing) salah satu farmasi di Indonesia, divisi obat anak, dan gara2 isu ini jd sengsara banget, minggu ini gak bisa jual obat syrup 1 pun :( padahal normal ny per item bisa ±100 flash :(",saya medrep marketing salah satu farmasi di indonesia divisi obat anak dan gara isu ini jd sengsara banget minggu ini gak bisa jual obat syrup pun padahal normal ny per item bisa flash,medrep marketing salah satu farmasi indonesia divisi obat anak gara isu jd sengsara banget minggu gak jual obat syrup padahal normal ny per item flash,medrep marketing salah satu farmasi indonesia divisi obat anak gara isu jadi sengsara banget minggu enggak jual obat syrup padahal normal nya per hitam flash,medrep marketing salah satu farmasi indonesia divisi obat anak gara isu jadi sengsara banget minggu enggak jual obat syrup padahal normal nya per hitam flash,"['medrep', 'marketing', 'salah', 'satu', 'farmasi', 'indonesia', 'divisi', 'obat', 'anak', 'gara', 'isu', 'jadi', 'sengsara', 'banget', 'minggu', 'enggak', 'jual', 'obat', 'syrup', 'padahal', 'normal', 'nya', 'per', 'hitam', 'flash']",-1
video1,Terimakasih dokter le jelasan yg masuk akal dan sangat menenangkan🙏,terimakasih dokter le jelasan yg masuk akal dan sangat menenangkan,terimakasih dokter le jelas yg masuk akal sangat tenang,terimakasih dokter boleh jelas yang masuk akal sangat tenang,terimakasih dokter boleh jelas yang masuk akal sangat tenang,"['terimakasih', 'dokter', 'boleh', 'jelas', 'yang', 'masuk', 'akal', 'sangat', 'tenang']",1
video2,dokter cerdas👍👍👍👍,dokter cerdas,dokter cerdas,dokter cerdas,dokter cerdas,"['dokter', 'cerdas']",1
video1,Thank you dr richard.very informative.,thank you dr richard very informative,thank you dr richard very informative,thank you dari richard very informative,thank you dari richard very informative,"['thank', 'you', 'dari', 'richard', 'very', 'informative']",1
video2,nasib baik TOLAK ANGIN tidak masuk dalam daftar 😂😂😂,nasib baik tolak angin tidak masuk dalam daftar,nasib baik tolak angin masuk daftar,nasib baik tolak angin masuk daftar,nasib baik tolak angin masuk daftar,"['nasib', 'baik', 'tolak', 'angin', 'masuk', 'daftar']",0
video3,"Mantap dok, kalau sirup Marjan boleh nggak,maaf dok cuma bercanda.",mantap dok kalau sirup marjan boleh nggak maaf dok cuma bercanda,mantap dok kalau sirup marjan nggak maaf dok cuma canda,mantap dok kalau sirup marjan enggak maaf dok cuma canda,mantap dok kalau sirup marjan enggak maaf dok cuma canda,"['mantap', 'dok', 'kalau', 'sirup', 'marjan', 'enggak', 'maaf', 'dok', 'cuma', 'canda']",0
video1,BPOM kerjanya apa.. 🤣🤣🤣🤣,bpom kerjanya apa,bpom kerja apa,bpom kerja apa,bpom kerja apa,"['bpom', 'kerja', 'apa']",-1
video3,"Dok saya pernah meminum obat obh combi herbal, apakah itu mengandung zat yang berbahaya ga ya?",dok saya pernah meminum obat obh combi herbal apakah itu mengandung zat yang berbahaya ga ya,dok pernah minum obat obh combi herbal itu kandung zat bahaya ga,dok pernah minum obat obh combi herbal itu kandung zat bahaya enggak,dok pernah minum obat obh combi herbal itu kandung zat bahaya enggak,"['dok', 'pernah', 'minum', 'obat', 'obh', 'combi', 'herbal', 'itu', 'kandung', 'zat', 'bahaya', 'enggak']",0
video3,Suka konten sidak gini dok. ☺ seru dok,suka konten sidak gini dok seru dok,suka konten sidak gin dok seru dok,suka konten inspeksi mendadak gin dok seru dok,suka konten inspeksi mendadak gini dok seru dok,"['suka', 'konten', 'inspeksi', 'mendadak', 'gini', 'dok', 'seru', 'dok']",1
video1,Kalo hufagrip aman kan dok? Serius nanya dok,kalo hufagrip aman kan dok serius nanya dok,kalo hufagrip aman kan dok serius nanya dok,kalau hufagrip aman kan dok serius bertanya dok,kalau hufagrip aman kan dok serius bertanya dok,"['kalau', 'hufagrip', 'aman', 'kan', 'dok', 'serius', 'bertanya', 'dok']",0
video1,liquid Vape ada kandungan glycol dok.. brbahaya ga dok?,liquid vape ada kandungan glycol dok brbahaya ga dok,liquid vape kandung glycol dok brbahaya ga dok,liquid vape kandung glycol dok brbahaya enggak dok,liquid vape kandung glycol dok brbahaya enggak dok,"['liquid', 'vape', 'kandung', 'glycol', 'dok', 'brbahaya', 'enggak', 'dok']",0
video1,betul masa tetanga saya marah karna dia bahas obat trus aq gk laden coba,betul masa tetanga saya marah karna dia bahas obat trus aq gk laden coba,betul masa tetanga marah karna bahas obat trus aq gk laden coba,betul masa tetanga marah karena bahas obat terus aku enggak laden coba,betul masa tetanga marah karena bahas obat terus aku enggak laden coba,"['betul', 'masa', 'tetanga', 'marah', 'karena', 'bahas', 'obat', 'terus', 'aku', 'enggak', 'laden', 'coba']",-1
video1,Alhamdulillah. Anak2 aq sdh 3 hari ini minum obat dr dokter sirup semua. Pas bgt mendingan eh ada berita ini. Ragu tp tetep aq lanjutin. Anak2 aq takar minumnya dan bak aq awasin. Alhamdulillah aman smp skrg.,alhamdulillah anak aq sdh hari ini minum obat dr dokter sirup semua pas bgt mendingan eh ada berita ini ragu tp tetep aq lanjutin anak aq takar minumnya dan bak aq awasin alhamdulillah aman smp skrg,alhamdulillah anak aq sdh hari minum obat dr dokter sirup semua pas bgt mending eh berita ragu tp tetep aq lanjutin anak aq takar minum bak aq awasin alhamdulillah aman smp skrg,alhamdulillah anak aku sudah hari minum obat dari dokter sirup semua pas banget lebih baik eh berita ragu tapi tetap aku lanjutkan anak aku takar minum bak aku awasin alhamdulillah aman sampai sekarang,alhamdulillah anak aku sudah hari minum obat dari dokter sirup semua pas banget lebih baik eh berita ragu tapi tetap aku lanjutkan anak aku takar minum bak aku awasin alhamdulillah aman sampai sekarang,"['alhamdulillah', 'anak', 'aku', 'sudah', 'hari', 'minum', 'obat', 'dari', 'dokter', 'sirup', 'semua', 'pas', 'banget', 'lebih', 'baik', 'eh', 'berita', 'ragu', 'tapi', 'tetap', 'aku', 'lanjutkan', 'anak', 'aku', 'takar', 'minum', 'bak', 'aku', 'awasin', 'alhamdulillah', 'aman', 'sampai', 'sekarang']",1
video2,"Anakku kemarin Radang tenggorokan + gusi bengkak, demam + tenggorokan sakit + pipi bengkak, diresepin Zibramax + Sanmol + Vitamin Dhavit _ resep langsung dari dr. sp. anak, Alhamdulillah 1 hari sembuh, pliss buat Kemenkes . Jangan Terlalu dini menyimpulkan",anakku kemarin radang tenggorokan gusi bengkak demam tenggorokan sakit pipi bengkak diresepin zibramax sanmol vitamin dhavit resep langsung dari dr sp anak alhamdulillah hari sembuh pliss buat kemenkes jangan terlalu dini menyimpulkan,anak kemarin radang tenggorok gusi bengkak demam tenggorok sakit pipi bengkak diresepin zibramax sanmol vitamin dhavit resep langsung dr sp anak alhamdulillah hari sembuh pliss buat kemenkes jangan terlalu dini simpul,anak kemarin radang tenggorok gusi bengkak demam tenggorok sakit pipi bengkak diresepin zibramax sanmol vitamin dhavit resep langsung dari sapa anak alhamdulillah hari sembuh pliss buat kemenkes jangan terlalu dini simpul,anak kemarin radang tenggorok gusi bengkak demam tenggorok sakit pipi bengkak diresepin zibramax sanmol vitamin dhavit resep langsung dari sapa anak alhamdulillah hari sembuh pliss buat kemenkes jangan terlalu dini simpul,"['anak', 'kemarin', 'radang', 'tenggorok', 'gusi', 'bengkak', 'demam', 'tenggorok', 'sakit', 'pipi', 'bengkak', 'diresepin', 'zibramax', 'sanmol', 'vitamin', 'dhavit', 'resep', 'langsung', 'dari', 'sapa', 'anak', 'alhamdulillah', 'hari', 'sembuh', 'pliss', 'buat', 'kemenkes', 'jangan', 'terlalu', 'dini', 'simpul']",1
video2,"negeri amburadull,,,,",negeri amburadull,negeri amburadull,negeri amburadull,negeri amburadull,"['negeri', 'amburadull']",-1
video2,Seneng bngt klo dr . Richard coment,seneng bngt klo dr richard coment,neng bngt klo dr richard coment,neng banget kalo dari richard komentar,neng banget kalo dari richard komentar,"['neng', 'banget', 'kalo', 'dari', 'richard', 'komentar']",1
video1,"GILAAAAA??? Ethylene Glycol (EG) YG saya tahu biasanya di Pakai dlm campuran CAT TEMBOK, spy cat tdk cepat kering
adl larutan ""pembasah"" juga mengikat aroma.Rasanya MANIS.
Apakah obat syrup, selain obat batuk/penurun panas juga menganduk EG dan DEG?
Apakah minuman biang syrup juga pakai EG/PG, yg sering laku pas ramadhan?",gilaaaaa ethylene glycol eg yg saya tahu biasanya di pakai dlm campuran cat tembok spy cat tdk cepat kering adl larutan pembasah juga mengikat aroma rasanya manis apakah obat syrup selain obat batuk penurun panas juga menganduk eg dan deg apakah minuman biang syrup juga pakai eg pg yg sering laku pas ramadhan,gilaaaaa ethylene glycol eg yg tahu biasa pakai dlm campur cat tembok spy cat tdk cepat kering adl larut basah ikat aroma rasa manis obat syrup obat batuk turun panas menganduk eg deg minum biang syrup pakai eg pg yg sering laku pas ramadhan,gilaaaaa ethylene glycol eg yang tahu biasa pakai dalam campur cat tembok supaya cat tidak cepat kering adalah larut basah ikat aroma rasa manis obat syrup obat batuk turun panas menganduk eg deg minum biang syrup pakai eg pagi yang sering laku pas ramadhan,gilaaaaa ethylene glycol eg yang tahu biasa pakai dalam campur cat tembok supaya cat tidak cepat kering adalah larut basah ikat aroma rasa manis obat syrup obat batuk turun panas menganduk eg deg minum biang syrup pakai eg pagi yang sering laku pas ramadhan,"['gilaaaaa', 'ethylene', 'glycol', 'eg', 'yang', 'tahu', 'biasa', 'pakai', 'dalam', 'campur', 'cat', 'tembok', 'supaya', 'cat', 'tidak', 'cepat', 'kering', 'adalah', 'larut', 'basah', 'ikat', 'aroma', 'rasa', 'manis', 'obat', 'syrup', 'obat', 'batuk', 'turun', 'panas', 'menganduk', 'eg', 'deg', 'minum', 'biang', 'syrup', 'pakai', 'eg', 'pagi', 'yang', 'sering', 'laku', 'pas', 'ramadhan']",1
video2,"Katanya ada obatnya dok beli dr singapur. Harganya 16jt/obat, 1 obat untuk 1 anak. Kemenkes bilang akan pesan 200 obat untuk diberikan secara gratis kepada pasien anak² GGA AKI.",katanya ada obatnya dok beli dr singapur harganya jt obat obat untuk anak kemenkes bilang akan pesan obat untuk diberikan secara gratis kepada pasien anak  gga aki,kata obat dok beli dr singapur harga jt obat obat anak kemenkes bilang pesan obat beri cara gratis pasien anak gga aki,kata obat dok beli dari singapur harga juta obat obat anak kemenkes bilang pesan obat beri cara gratis pasien anak enggak aki,kata obat dok beli dari singapur harga juta obat obat anak kemenkes bilang pesan obat beri cara gratis pasien anak enggak aki,"['kata', 'obat', 'dok', 'beli', 'dari', 'singapur', 'harga', 'juta', 'obat', 'obat', 'anak', 'kemenkes', 'bilang', 'pesan', 'obat', 'beri', 'cara', 'gratis', 'pasien', 'anak', 'enggak', 'aki']",0
video1,Makasih banyak y dok info nya...🙏🙏,makasih banyak y dok info nya,makasih banyak y dok info nya,terima kasih banyak ya dok informasi nya,terima kasih banyak iya dok informasi nya,"['terima', 'kasih', 'banyak', 'iya', 'dok', 'informasi', 'nya']",1
video1,Dokter ricard adalah dokter yg paling berani bicara karena dokter ricard peduli karena dia tidak maau rakyat indonesia dibodoh bodohin,dokter ricard adalah dokter yg paling berani bicara karena dokter ricard peduli karena dia tidak maau rakyat indonesia dibodoh bodohin,dokter ricard dokter yg paling berani bicara dokter ricard peduli dia maau rakyat indonesia bodoh bodohin,dokter ricard dokter yang paling berani bicara dokter ricard peduli dia mau rakyat indonesia bodoh bodohin,dokter ricard dokter yang paling berani bicara dokter ricard peduli dia mau rakyat indonesia bodoh bodohin,"['dokter', 'ricard', 'dokter', 'yang', 'paling', 'berani', 'bicara', 'dokter', 'ricard', 'peduli', 'dia', 'mau', 'rakyat', 'indonesia', 'bodoh', 'bodohin']",1
video1,"Terimakasih Dok, semoga Tuhan Memberikan kesehatan bagi semua anak indonesia",terimakasih dok semoga tuhan memberikan kesehatan bagi semua anak indonesia,terimakasih dok moga tuhan beri sehat semua anak indonesia,terimakasih dok moga tuhan beri sehat semua anak indonesia,terimakasih dok semoga tuhan beri sehat semua anak indonesia,"['terimakasih', 'dok', 'semoga', 'tuhan', 'beri', 'sehat', 'semua', 'anak', 'indonesia']",1
video2,Dok....heboh dan urgent karena menurut berita sudah 133 anak meninggal dunia lebih banyak dari gambia,dok heboh dan urgent karena menurut berita sudah anak meninggal dunia lebih banyak dari gambia,dok heboh urgent turut berita anak tinggal dunia lebih banyak gambia,dok heboh urgent turut berita anak tinggal dunia lebih banyak gambia,dok heboh urgent turut berita anak tinggal dunia lebih banyak gambia,"['dok', 'heboh', 'urgent', 'turut', 'berita', 'anak', 'tinggal', 'dunia', 'lebih', 'banyak', 'gambia']",0
video1,"Makasi Dok... Ini memang media kadang2 suka terlalu hiperbolis... Setuju sih utk menjaga aman iya... Ya kaya vetsin lah dulu swmpat dibilang ga boleh...  Tapi dari zaman baheula kita semua makan dan minum jg kan ga ada issue... Ya semuanya asal sesuai aturan pakai donk dan anjuran pemakaiannya... Tapi belum ada apa2 udah divonis aja sehingga masyarakat jadi paranoid... Agak2 menyebalkan ya... Semoga saja deh yg di BPOM dan Kemenkes kerjanya bener... Kita jg kalo mo ""kasar"" bisa aja bilang ya udah pertaruhkan aja jabatannya, seandainya salah maka mundur... Kan pasti ga mau juga... Cautious boleh tp jangan ngasal...",makasi dok ini memang media kadang suka terlalu hiperbolis setuju sih utk menjaga aman iya ya kaya vetsin lah dulu swmpat dibilang ga boleh tapi dari zaman baheula kita semua makan dan minum jg kan ga ada issue ya semuanya asal sesuai aturan pakai donk dan anjuran pemakaiannya tapi belum ada apa udah divonis aja sehingga masyarakat jadi paranoid agak menyebalkan ya semoga saja deh yg di bpom dan kemenkes kerjanya bener kita jg kalo mo kasar bisa aja bilang ya udah pertaruhkan aja jabatannya seandainya salah maka mundur kan pasti ga mau juga cautious boleh tp jangan ngasal,makas dok memang media kadang suka terlalu hiperbolis tuju sih utk jaga aman iya kaya vetsin lah dulu swmpat bilang ga zaman baheula semua makan minum jg kan ga issue semua asal sesuai atur pakai donk anjur pakai tapi belum apa udah vonis aja masyarakat jadi paranoid sebal moga deh yg bpom kemenkes kerja bener jg kalo mo kasar aja bilang udah taruh aja jabat salah mundur kan ga mau cautious tp jangan ngasal,makas dok memang media kadang suka terlalu hiperbolis tuju sih untuk jaga aman iya kayak vetsin lah dulu swmpat bilang enggak zaman baheula semua makan minum juga kan enggak issue semua asal sesuai atur pakai dong anjur pakai tapi belum apa sudah vonis saja masyarakat jadi takut sebal moga deh yang bpom kemenkes kerja benar juga kalau mau kasar saja bilang sudah taruh saja jabat salah mundur kan enggak mau cautious tapi jangan ngasal,makas dok memang media kadang suka terlalu hiperbolis tuju sih untuk jaga aman iya kayak vetsin lah dulu swmpat bilang enggak zaman baheula semua makan minum juga kan enggak issue semua asal sesuai atur pakai dong anjur pakai tapi belum apa sudah vonis saja masyarakat jadi takut sebal semoga deh yang bpom kemenkes kerja benar juga kalau mau kasar saja bilang sudah taruh saja jabat salah mundur kan enggak mau cautious tapi jangan ngasal,"['makas', 'dok', 'memang', 'media', 'kadang', 'suka', 'terlalu', 'hiperbolis', 'tuju', 'sih', 'untuk', 'jaga', 'aman', 'iya', 'kayak', 'vetsin', 'lah', 'dulu', 'swmpat', 'bilang', 'enggak', 'zaman', 'baheula', 'semua', 'makan', 'minum', 'juga', 'kan', 'enggak', 'issue', 'semua', 'asal', 'sesuai', 'atur', 'pakai', 'dong', 'anjur', 'pakai', 'tapi', 'belum', 'apa', 'sudah', 'vonis', 'saja', 'masyarakat', 'jadi', 'takut', 'sebal', 'semoga', 'deh', 'yang', 'bpom', 'kemenkes', 'kerja', 'benar', 'juga', 'kalau', 'mau', 'kasar', 'saja', 'bilang', 'sudah', 'taruh', 'saja', 'jabat', 'salah', 'mundur', 'kan', 'enggak', 'mau', 'cautious', 'tapi', 'jangan', 'ngasal']",-1
video2,"BPOM  makin kesini 
Persis sperti MUI
gk berguna sama sekali.",bpom makin kesini persis sperti mui gk berguna sama sekali,bpom makin kesini persis sperti mui gk sama sekali,bpom makin kesini persis seperti mui enggak sama sekali,bpom makin kesini persis seperti mui enggak sama sekali,"['bpom', 'makin', 'kesini', 'persis', 'seperti', 'mui', 'enggak', 'sama', 'sekali']",-1
video1,Terimakasih dok atas pengetahuannya,terimakasih dok atas pengetahuannya,terimakasih dok atas tahu,terimakasih dok atas tahu,terimakasih dok atas tahu,"['terimakasih', 'dok', 'atas', 'tahu']",1
video1,BPOM hrs bertanggungjwb....mereka yg mengawasinya...,bpom hrs bertanggungjwb mereka yg mengawasinya,bpom hrs bertanggungjwb yg awas,bpom harus bertanggungjwb yang awas,bpom harus bertanggungjwb yang awas,"['bpom', 'harus', 'bertanggungjwb', 'yang', 'awas']",-1
video2,Pengawet makanan yg jd penyebab utama... Menurut saya.,pengawet makanan yg jd penyebab utama menurut saya,awet makan yg jd utama turut,awet makan yang jadi utama turut,awet makan yang jadi utama turut,"['awet', 'makan', 'yang', 'jadi', 'utama', 'turut']",0
video2,mohon di pahami dok ini INDONESIA Tercinta (wajar/Maklum),mohon di pahami dok ini indonesia tercinta wajar maklum,mohon paham dok indonesia cinta wajar maklum,mohon paham dok indonesia cinta wajar maklum,mohon paham dok indonesia cinta wajar maklum,"['mohon', 'paham', 'dok', 'indonesia', 'cinta', 'wajar', 'maklum']",1
video2,"Kayanya nih yg disitu obat2nya kan yg diminum sma mereka yg didiagnosa gagal ginjal, dapet obatobatan kaya gitu mungkin aja setelah berobat dan diresepkan oleh dr. Spesialisnya krna ada keluhan mual-muntah makanya diresepkan antasid atau sucralfat, begitupun dg keluhan lain ya diresepkan obat sesuai keluhannya. Bener deh diteliti lagi keseharian mereka jajannya kebiasan sehari2nya gimana",kayanya nih yg disitu obatnya kan yg diminum sma mereka yg didiagnosa gagal ginjal dapet obatobatan kaya gitu mungkin aja setelah berobat dan diresepkan oleh dr spesialisnya krna ada keluhan mual muntah makanya diresepkan antasid atau sucralfat begitupun dg keluhan lain ya diresepkan obat sesuai keluhannya bener deh diteliti lagi keseharian mereka jajannya kebiasan seharinya gimana,kaya nih yg situ obat kan yg minum sma yg didiagnosa gagal ginjal dapet obatobatan kaya gitu mungkin aja obat resep dr spesialis krna keluh mual muntah makanya resep antasid sucralfat dg keluh ya resep obat sesuai keluh bener deh teliti hari jajan bias hari gimana,kayak ini yang situ obat kan yang minum sama yang didiagnosa gagal ginjal dapat obatobatan kayak begitu mungkin saja obat resep dari spesialis karena keluh mual muntah makanya resep antasid sucralfat dengan keluh iya resep obat sesuai keluh benar deh teliti hari jajan bias hari bagaimana,kayak ini yang situ obat kan yang minum sama yang didiagnosa gagal ginjal dapat obatobatan kayak begitu mungkin saja obat resep dari spesialis karena keluh mual muntah makanya resep antasid sucralfat dengan keluh iya resep obat sesuai keluh benar deh teliti hari jajan bias hari bagaimana,"['kayak', 'ini', 'yang', 'situ', 'obat', 'kan', 'yang', 'minum', 'sama', 'yang', 'didiagnosa', 'gagal', 'ginjal', 'dapat', 'obatobatan', 'kayak', 'begitu', 'mungkin', 'saja', 'obat', 'resep', 'dari', 'spesialis', 'karena', 'keluh', 'mual', 'muntah', 'makanya', 'resep', 'antasid', 'sucralfat', 'dengan', 'keluh', 'iya', 'resep', 'obat', 'sesuai', 'keluh', 'benar', 'deh', 'teliti', 'hari', 'jajan', 'bias', 'hari', 'bagaimana']",-1
